euler,centroid_x,centroid_y,hor_symm,ver_symm,aspect_ratio,area_ratio
-1.000000,4.486842,6.631579,0.800000,0.320000,1.000000,0.533333
1.000000,4.879195,7.550336,0.000000,0.636364,1.000000,0.603239
0.000000,4.118182,7.136364,0.500000,0.000000,1.000000,0.445344
1.000000,4.076087,7.619565,0.000000,0.352941,1.000000,0.372470
-1.000000,5.064865,6.621622,0.692308,0.690476,1.000000,0.649123
0.000000,4.567797,7.169492,0.000000,0.928571,1.000000,0.477733
0.000000,4.506250,6.525000,0.600000,0.775000,1.000000,0.561404
-2.000000,5.033898,5.265537,0.307692,0.340426,1.000000,0.490305
1.000000,3.850000,12.116667,0.000000,0.700000,3.000000,0.631579
0.000000,4.312775,6.189427,0.416667,0.662162,1.000000,0.702786
1.000000,4.155172,4.448276,0.366667,0.069767,1.000000,0.321330
-1.000000,4.673913,9.065217,0.000000,0.625000,1.000000,0.660287
1.000000,5.144330,7.453608,0.000000,0.750000,1.000000,0.425439
0.000000,5.232000,4.520000,0.666667,0.285714,1.000000,0.365497
0.000000,4.576687,6.828221,0.000000,0.380000,1.000000,0.571930
1.000000,5.087302,6.460317,0.200000,0.444444,1.000000,0.442105
0.000000,4.118483,5.047393,0.536232,0.893617,1.000000,0.584488
1.000000,4.770270,7.905405,0.000000,0.459459,1.000000,0.599190
0.000000,4.471111,5.608889,0.676471,0.742424,1.000000,0.696594
1.000000,4.243781,5.203980,0.863636,0.741379,1.000000,0.556787
-1.000000,4.344828,8.149425,0.000000,0.173913,1.000000,0.352227
0.000000,4.818182,8.357143,0.000000,0.392857,1.000000,0.623482
0.000000,4.633588,7.984733,0.000000,0.441176,1.000000,0.530364
0.000000,4.989011,6.637363,0.000000,0.142857,1.000000,0.342105
1.000000,4.591398,6.752688,1.000000,0.400000,1.000000,0.349624
1.000000,3.704225,10.577465,0.000000,0.478261,3.000000,0.622807
1.000000,5.319149,8.159574,0.000000,0.181818,1.000000,0.412281
0.000000,3.860000,5.240000,0.277778,0.385965,1.000000,0.415512
1.000000,6.505263,3.526316,1.000000,0.000000,0.000000,0.357143
1.000000,3.729730,9.608108,0.000000,0.280000,2.000000,0.432749
0.000000,4.704225,7.014085,0.000000,0.810811,1.000000,0.574899
1.000000,4.000000,13.000000,0.000000,1.000000,6.000000,1.000000
1.000000,3.965000,5.045000,0.769231,0.575342,1.000000,0.657895
-1.000000,4.486486,7.027027,0.000000,0.200000,1.000000,0.417293
0.000000,4.411290,8.854839,0.000000,0.722222,1.000000,0.652632
1.000000,4.365854,8.841463,0.000000,0.281250,1.000000,0.392344
-2.000000,4.437870,7.431953,0.000000,0.549020,1.000000,0.684211
1.000000,4.171717,6.090909,0.625000,0.085714,1.000000,0.306502
0.000000,5.323529,6.242647,0.916667,0.409091,1.000000,0.477193
1.000000,4.541353,7.406015,0.000000,0.558140,1.000000,0.538462
1.000000,5.965753,5.130137,0.500000,0.468750,0.000000,0.452012
1.000000,3.993151,6.780822,0.750000,0.224490,1.000000,0.512281
1.000000,4.385714,4.928571,0.864865,0.540541,1.000000,0.581717
0.000000,4.844660,6.902913,0.000000,0.270270,1.000000,0.417004
0.000000,4.317073,7.601626,0.000000,0.365385,1.000000,0.431579
-1.000000,4.451852,7.125926,0.666667,0.512821,1.000000,0.473684
1.000000,4.885057,6.632184,1.000000,0.833333,1.000000,0.610526
1.000000,4.356589,7.310078,0.800000,0.256410,1.000000,0.452632
0.000000,4.952756,6.322835,1.000000,0.400000,1.000000,0.445614
1.000000,4.658824,7.517647,0.000000,0.083333,1.000000,0.372807
1.000000,4.746835,7.721519,0.000000,0.105263,1.000000,0.319838
1.000000,4.862069,4.993103,0.342857,0.414634,1.000000,0.401662
1.000000,5.091743,7.761468,0.000000,0.384615,1.000000,0.441296
1.000000,4.976608,5.116959,0.718750,0.346154,1.000000,0.473684
-1.000000,5.025478,7.171975,0.600000,0.511111,1.000000,0.635628
1.000000,4.611650,10.708738,0.000000,1.000000,3.000000,0.903509
0.000000,5.111765,4.664706,0.608696,0.250000,1.000000,0.470914
0.000000,4.868421,8.592105,0.000000,0.526316,1.000000,0.727273
1.000000,5.491803,4.713115,0.380952,0.260870,0.000000,0.377709
0.000000,4.000000,8.406504,0.000000,0.613636,1.000000,0.497976
1.000000,4.606838,8.179487,0.000000,0.285714,1.000000,0.513158
0.000000,5.000000,6.555556,0.700000,0.500000,1.000000,0.568421
0.000000,4.533784,8.243243,0.000000,0.441860,1.000000,0.649123
-1.000000,4.476510,6.550336,0.100000,0.304348,1.000000,0.560150
-1.000000,5.809859,5.394366,0.800000,0.625000,0.000000,0.439628
0.000000,4.278689,6.590164,0.555556,0.464286,1.000000,0.428070
0.000000,5.052288,4.522876,0.718750,0.756757,1.000000,0.423823
0.000000,3.839286,5.380952,0.447368,0.584906,1.000000,0.465374
0.000000,4.768293,6.725610,0.818182,0.547619,1.000000,0.575439
1.000000,4.277027,7.581081,1.000000,0.694444,1.000000,0.519298
0.000000,3.824818,6.985401,0.000000,0.787879,1.000000,0.480702
0.000000,3.978723,10.851064,0.000000,0.821429,2.000000,0.706767
0.000000,5.012821,4.820513,0.533333,0.743590,1.000000,0.432133
-2.000000,4.705521,6.815951,0.000000,0.437500,1.000000,0.571930
1.000000,4.982955,4.517045,0.700000,0.722222,1.000000,0.487535
1.000000,5.045045,7.288288,0.000000,0.814815,1.000000,0.449393
-1.000000,5.102410,5.728916,1.000000,0.512195,1.000000,0.546053
1.000000,5.052632,5.087719,0.862069,0.576923,1.000000,0.473684
0.000000,4.286624,7.057325,0.500000,0.510638,1.000000,0.550877
1.000000,4.327273,7.854545,1.000000,0.694444,1.000000,0.445344
1.000000,4.716129,5.554839,1.000000,0.928571,1.000000,0.479876
1.000000,6.313433,5.037313,0.761905,0.833333,0.000000,0.470175
1.000000,4.967213,10.426230,0.000000,0.285714,2.000000,0.458647
1.000000,5.400000,7.920000,0.500000,0.240000,1.000000,0.404858
1.000000,4.653409,6.698864,0.750000,0.542373,1.000000,0.617544
0.000000,5.147208,5.192893,0.392157,0.152174,1.000000,0.545706
0.000000,4.073620,6.466258,0.666667,0.760870,1.000000,0.571930
1.000000,4.711712,8.378378,0.000000,0.452381,1.000000,0.449393
0.000000,4.971429,7.600000,0.000000,0.933333,1.000000,0.460526
-1.000000,4.935065,8.019481,0.000000,0.605263,1.000000,0.675439
1.000000,5.163934,4.808743,0.885714,0.333333,1.000000,0.506925
-1.000000,4.283654,5.221154,0.885714,0.936508,1.000000,0.608187
0.000000,4.798883,8.335196,0.000000,0.700000,1.000000,0.724696
0.000000,5.516129,7.720430,0.000000,0.250000,1.000000,0.376518
0.000000,4.487179,9.192308,0.000000,0.647059,2.000000,0.456140
-1.000000,5.123457,5.061728,0.535714,0.340426,1.000000,0.448753
1.000000,5.018868,11.924528,0.000000,1.000000,4.000000,0.697368
0.000000,5.244898,5.068027,0.586207,0.511628,1.000000,0.407202
2.000000,5.090909,6.115702,1.000000,0.516129,1.000000,0.374613
0.000000,4.695652,8.318841,0.000000,0.558824,1.000000,0.660287
-1.000000,4.767296,7.226415,0.000000,0.531915,1.000000,0.597744
-2.000000,4.377358,5.691824,1.000000,0.578947,1.000000,0.492260
0.000000,5.115044,6.823009,0.545455,0.750000,1.000000,0.396491
1.000000,4.840580,6.275362,0.000000,0.000000,1.000000,0.226974
1.000000,5.275362,5.159420,0.409091,0.882353,0.000000,0.427245
1.000000,5.052288,6.392157,0.916667,0.793103,1.000000,0.473684
1.000000,5.338583,7.755906,0.000000,0.172414,1.000000,0.514170
1.000000,4.000000,12.000000,0.000000,1.000000,6.000000,1.000000
0.000000,4.624242,7.187879,0.000000,0.843750,1.000000,0.578947
0.000000,4.153846,4.923077,0.481481,0.948718,1.000000,0.608187
1.000000,4.825397,4.835979,0.592593,0.163934,1.000000,0.523546
0.000000,5.268966,4.924138,0.555556,0.000000,1.000000,0.401662
0.000000,4.541850,5.356828,0.975000,0.875000,1.000000,0.628809
1.000000,4.343284,10.253731,0.000000,0.100000,2.000000,0.391813
-1.000000,4.183007,5.666667,0.800000,0.761905,1.000000,0.447368
1.000000,4.687500,8.000000,0.500000,0.714286,1.000000,0.388664
0.000000,4.200000,7.482759,0.000000,0.736842,1.000000,0.587045
-1.000000,4.093567,6.497076,0.857143,0.872340,1.000000,0.600000
1.000000,2.800000,4.776000,0.529412,0.755556,1.000000,0.346260
-1.000000,4.557692,7.185897,0.000000,0.823529,1.000000,0.547368
0.000000,4.081301,8.674797,0.000000,0.677419,1.000000,0.588517
0.000000,4.397516,5.956522,0.400000,0.177778,1.000000,0.498452
1.000000,5.212121,6.050505,1.000000,0.176471,1.000000,0.306502
1.000000,5.265537,5.689266,0.388889,0.640000,1.000000,0.490305
-3.000000,4.457143,7.200000,1.000000,0.741935,1.000000,0.526316
1.000000,4.634921,7.325397,0.000000,0.553191,1.000000,0.442105
0.000000,4.840796,5.487562,0.741935,0.842105,1.000000,0.622291
0.000000,3.526882,6.516129,0.000000,0.555556,1.000000,0.326316
-1.000000,4.303226,6.974194,0.142857,0.416667,1.000000,0.543860
1.000000,6.481481,4.543210,0.487179,1.000000,0.000000,0.568421
1.000000,4.896296,6.762963,0.000000,0.690476,1.000000,0.473684
1.000000,4.623529,4.752941,0.785714,0.322034,1.000000,0.497076
0.000000,6.045872,4.899083,0.000000,0.000000,0.000000,0.337461
1.000000,5.678832,5.000000,0.000000,0.032258,1.000000,0.379501
0.000000,4.341270,8.611111,0.000000,0.589744,1.000000,0.602871
1.000000,4.871795,8.179487,0.000000,0.052632,1.000000,0.342105
1.000000,5.170940,5.555556,0.894737,0.285714,1.000000,0.362229
0.000000,4.382353,9.245098,0.000000,0.333333,1.000000,0.488038
1.000000,4.635135,4.513514,0.741935,0.415094,1.000000,0.409972
1.000000,5.044248,7.469027,0.000000,0.375000,1.000000,0.457490
-2.000000,4.345865,7.270677,0.750000,0.476190,1.000000,0.466667
0.000000,5.668790,4.414013,0.361702,0.500000,0.000000,0.486068
1.000000,4.098214,6.821429,0.285714,0.000000,1.000000,0.392982
1.000000,4.923729,7.762712,0.000000,0.791667,1.000000,0.477733
1.000000,4.379747,9.265823,0.000000,0.095238,1.000000,0.377990
1.000000,3.987805,5.304878,0.692308,0.321429,1.000000,0.539474
0.000000,4.761194,6.746269,0.000000,0.540541,1.000000,0.503759
1.000000,4.985915,11.253521,0.000000,0.312500,2.000000,0.533835
1.000000,4.967213,6.975410,0.000000,0.500000,1.000000,0.428070
0.000000,5.023256,6.534884,0.727273,0.478261,1.000000,0.452632
0.000000,4.503817,8.404580,0.000000,0.964286,1.000000,0.530364
0.000000,4.163043,6.402174,0.666667,0.457143,1.000000,0.322807
1.000000,4.940476,6.142857,0.571429,0.636364,1.000000,0.552632
-1.000000,4.519481,6.389610,0.583333,0.621622,1.000000,0.540351
1.000000,5.019802,5.193069,0.611111,0.725490,1.000000,0.559557
1.000000,3.978261,7.173913,0.000000,0.134615,1.000000,0.484211
1.000000,5.702128,4.737589,0.250000,0.400000,0.000000,0.463816
0.000000,4.143836,5.986301,0.454545,0.305556,1.000000,0.452012
1.000000,5.383420,4.906736,0.666667,0.308824,1.000000,0.534626
1.000000,5.726415,6.575472,0.818182,0.846154,1.000000,0.389706
-1.000000,4.470149,7.216418,0.000000,0.416667,1.000000,0.587719
2.000000,4.524752,5.940594,0.250000,0.428571,1.000000,0.332237
0.000000,5.519685,7.614173,0.000000,0.523810,1.000000,0.557018
0.000000,3.971910,6.561798,0.846154,0.819672,1.000000,0.624561
0.000000,4.062893,6.433962,0.428571,0.730769,1.000000,0.557895
-1.000000,4.840764,4.923567,0.657143,0.526316,1.000000,0.434903
0.000000,4.679389,7.595420,0.666667,0.439024,1.000000,0.530364
0.000000,4.852941,6.110294,0.416667,0.214286,1.000000,0.421053
1.000000,5.662162,6.513514,1.000000,0.038462,1.000000,0.259649
1.000000,4.813953,4.494186,0.600000,0.578947,1.000000,0.476454
0.000000,4.256281,4.733668,0.568966,0.257576,1.000000,0.581871
1.000000,4.144737,7.631579,0.000000,0.913043,1.000000,0.615385
1.000000,4.225000,9.500000,0.000000,0.307692,2.000000,0.467836
0.000000,5.213592,8.834951,0.000000,0.727273,1.000000,0.542105
0.000000,5.202128,4.739362,0.524590,0.931034,1.000000,0.520776
1.000000,4.594595,4.126126,0.766667,0.228571,1.000000,0.324561
1.000000,5.211180,6.807453,0.538462,0.677419,1.000000,0.564912
1.000000,4.412698,10.333333,0.000000,0.166667,2.000000,0.368421
2.000000,4.645669,6.677165,1.000000,0.447368,1.000000,0.445614
-1.000000,5.385965,5.210526,0.380952,0.523810,1.000000,0.473684
1.000000,5.043243,5.318919,0.708333,0.509434,0.000000,0.572755
0.000000,4.745614,8.894737,0.000000,0.838710,1.000000,0.545455
0.000000,4.967949,7.166667,0.400000,0.857143,1.000000,0.547368
-2.000000,4.955357,8.535714,0.000000,0.545455,1.000000,0.535885
-2.000000,4.952941,6.347059,0.625000,0.575000,1.000000,0.596491
0.000000,4.600000,7.906667,0.000000,0.050000,1.000000,0.303644
0.000000,4.614679,4.871560,0.000000,0.000000,1.000000,0.301939
1.000000,3.793103,7.505747,0.000000,1.000000,1.000000,0.704453
1.000000,4.567308,10.336538,0.000000,0.793103,2.000000,0.781955
1.000000,4.899329,8.228188,0.000000,0.933333,1.000000,0.603239
0.000000,4.493671,6.462025,0.809524,0.775510,1.000000,0.519737
0.000000,6.562044,5.036496,0.583333,0.000000,0.000000,0.480702
1.000000,4.946903,7.814159,0.000000,0.363636,1.000000,0.495614
1.000000,5.933884,4.396694,0.172414,0.038462,0.000000,0.374613
1.000000,5.301587,12.222222,0.000000,0.615385,3.000000,0.663158
1.000000,4.650350,8.265734,0.000000,0.657143,1.000000,0.578947
1.000000,4.722772,10.633663,0.000000,0.880000,2.000000,0.759398
1.000000,5.158416,6.059406,0.800000,0.333333,1.000000,0.312693
0.000000,5.113043,8.313043,0.000000,0.200000,1.000000,0.550239
1.000000,4.405229,4.529412,0.259259,0.528302,1.000000,0.423823
0.000000,5.000000,5.969697,0.217391,0.250000,1.000000,0.542763
0.000000,3.984252,7.590551,1.000000,0.612903,1.000000,0.445614
0.000000,4.794737,6.336842,0.347826,0.254545,1.000000,0.588235
0.000000,4.926174,4.536913,0.666667,0.233333,1.000000,0.412742
0.000000,5.560976,7.475610,0.500000,0.400000,1.000000,0.331984
0.000000,4.023256,8.775194,0.000000,0.642857,1.000000,0.617225
1.000000,4.370166,4.922652,0.764706,0.311475,1.000000,0.501385
0.000000,4.742647,6.647059,0.125000,0.025641,1.000000,0.477193
1.000000,4.582011,6.306878,0.687500,0.432836,1.000000,0.710526
1.000000,4.672065,5.352227,0.683333,0.554054,1.000000,0.684211
1.000000,4.782609,8.750000,0.000000,0.280000,1.000000,0.440191
1.000000,4.768657,6.365672,0.000000,0.344828,1.000000,0.414861
0.000000,4.408602,4.973118,0.370370,0.475410,1.000000,0.515235
0.000000,4.566176,7.683824,0.000000,0.696970,1.000000,0.596491
-1.000000,4.737864,6.262136,0.700000,0.540984,1.000000,0.637771
1.000000,4.072222,5.077778,0.952381,0.671429,1.000000,0.498615
1.000000,5.021277,7.567376,0.833333,0.394737,1.000000,0.570850
1.000000,4.647059,8.235294,0.000000,0.346154,1.000000,0.412955
1.000000,4.277372,5.992701,0.857143,0.339286,1.000000,0.450658
1.000000,4.151515,8.525253,0.000000,0.029412,1.000000,0.473684
-1.000000,4.988827,7.435754,0.000000,0.509804,1.000000,0.628070
0.000000,4.890052,4.638743,0.588235,0.541667,0.000000,0.558480
0.000000,5.113514,4.627027,0.725000,0.803571,1.000000,0.512465
0.000000,4.913043,6.971014,0.000000,0.444444,1.000000,0.484211
0.000000,4.784810,7.974684,0.000000,0.741935,1.000000,0.639676
0.000000,5.395683,4.654676,0.756757,0.677419,0.000000,0.430341
-1.000000,4.261905,5.863095,0.555556,0.347826,1.000000,0.520124
1.000000,3.917293,6.496241,1.000000,0.319149,1.000000,0.500000
0.000000,4.116129,6.051613,0.571429,0.446429,1.000000,0.509868
0.000000,7.855932,5.483051,0.500000,0.000000,0.000000,0.477733
0.000000,4.756303,7.974790,0.000000,0.709677,1.000000,0.481781
0.000000,5.382022,4.893258,0.821429,0.613636,0.000000,0.551084
1.000000,4.356164,11.547945,0.000000,1.000000,4.000000,0.960526
0.000000,4.375940,8.090226,0.000000,0.605263,1.000000,0.538462
1.000000,4.344262,12.163934,0.000000,1.000000,3.000000,0.642105
1.000000,4.183333,6.133333,0.291667,0.580645,1.000000,0.421053
1.000000,5.808219,4.328767,0.566667,0.428571,0.000000,0.452012
-1.000000,4.731844,5.748603,0.590909,0.437500,1.000000,0.554180
0.000000,4.150000,8.762500,0.000000,0.285714,1.000000,0.382775
1.000000,4.568627,8.656863,0.000000,0.088235,1.000000,0.488038
1.000000,4.388889,12.111111,0.000000,1.000000,3.000000,0.947368
0.000000,4.891892,9.576577,0.000000,0.689655,2.000000,0.649123
1.000000,4.246479,7.274648,0.000000,0.928571,1.000000,0.498246
0.000000,4.634783,7.695652,0.000000,0.612903,1.000000,0.504386
1.000000,5.084906,7.943396,0.000000,0.259259,1.000000,0.464912
0.000000,4.442623,8.901639,0.000000,0.793103,1.000000,0.583732
0.000000,4.711268,7.000000,0.000000,0.318182,1.000000,0.498246
1.000000,6.629630,4.155556,0.692308,0.538462,0.000000,0.473684
0.000000,4.728000,8.152000,0.000000,0.457143,1.000000,0.657895
-3.000000,4.525000,8.362500,0.000000,0.545455,1.000000,0.647773
1.000000,4.844262,8.524590,0.000000,0.965517,1.000000,0.642105
1.000000,4.666667,4.716049,0.535714,0.680851,1.000000,0.473684
1.000000,5.566038,13.075472,0.000000,1.000000,6.000000,0.929825
-1.000000,4.491870,4.528455,0.894737,0.981818,1.000000,0.681440
1.000000,5.040698,5.133721,0.432432,0.254545,1.000000,0.502924
1.000000,4.588652,6.929078,0.000000,0.500000,1.000000,0.494737
-1.000000,4.368182,5.581818,0.848485,0.514706,1.000000,0.681115
1.000000,4.926829,6.292683,0.714286,0.384615,1.000000,0.431579
-3.000000,4.977444,5.466165,0.600000,0.432432,1.000000,0.437500
1.000000,4.588571,6.851429,0.947368,0.595238,1.000000,0.614035
0.000000,4.333333,5.794872,0.941176,0.076923,1.000000,0.439850
0.000000,4.322917,6.895833,0.875000,0.250000,1.000000,0.360902
0.000000,4.061947,5.920354,0.000000,0.312500,1.000000,0.349845
1.000000,4.455882,10.455882,0.000000,0.421053,2.000000,0.511278
1.000000,4.186441,5.259887,0.484848,0.741935,1.000000,0.490305
-1.000000,4.228395,7.987654,0.000000,0.777778,1.000000,0.710526
2.000000,4.338346,6.639098,0.888889,0.428571,1.000000,0.466667
0.000000,4.671875,5.343750,0.944444,0.361111,1.000000,0.421053
1.000000,4.547297,8.175676,0.000000,0.142857,1.000000,0.599190
1.000000,5.099237,6.435115,0.000000,0.375000,1.000000,0.405573
1.000000,4.421769,8.088435,0.000000,0.625000,1.000000,0.595142
0.000000,4.407407,5.697531,0.882353,0.386364,1.000000,0.501548
-1.000000,4.554404,6.326425,0.888889,0.400000,1.000000,0.597523
0.000000,5.092593,7.981481,0.000000,0.534884,1.000000,0.710526
-1.000000,5.143836,6.705479,0.666667,0.541667,1.000000,0.512281
-2.000000,4.790393,6.034934,0.653846,0.619048,1.000000,0.708978
0.000000,4.457143,8.571429,0.000000,0.794118,1.000000,0.669856
0.000000,5.047120,5.638743,0.666667,0.755556,1.000000,0.628289
0.000000,4.634146,5.034146,0.457627,0.384615,0.000000,0.599415
1.000000,5.070588,8.729412,0.000000,0.150000,1.000000,0.406699
1.000000,4.707792,8.201299,0.000000,0.255319,1.000000,0.675439
0.000000,4.192771,5.198795,0.175000,0.090909,1.000000,0.513932
1.000000,6.354545,5.318182,0.250000,0.571429,0.000000,0.385965
1.000000,3.993421,6.572368,0.777778,0.381818,1.000000,0.571429
1.000000,4.496552,6.379310,1.000000,0.208333,1.000000,0.508772
-1.000000,4.677686,8.305785,0.000000,0.592593,1.000000,0.578947
0.000000,5.034014,8.353741,0.000000,0.787879,1.000000,0.595142
1.000000,4.708861,6.683544,0.800000,0.627907,1.000000,0.593985
1.000000,4.455882,8.058824,0.000000,0.500000,1.000000,0.325359
1.000000,4.888889,9.323232,0.000000,0.375000,1.000000,0.473684
0.000000,4.171975,7.777070,0.000000,0.511111,1.000000,0.635628
-2.000000,6.669725,5.009174,0.043478,0.000000,0.000000,0.382456
1.000000,4.298701,11.428571,0.000000,0.833333,3.000000,0.810526
0.000000,4.037975,8.898734,0.000000,0.000000,1.000000,0.415789
0.000000,4.448529,7.970588,0.000000,0.527778,1.000000,0.550607
0.000000,4.240876,6.138686,0.700000,0.590909,1.000000,0.515038
1.000000,4.267544,4.399123,0.682353,1.000000,1.000000,0.631579
1.000000,5.673077,13.096154,0.000000,1.000000,6.000000,0.912281
0.000000,4.371681,6.991150,1.000000,0.279070,1.000000,0.396491
1.000000,4.551724,6.482759,1.000000,0.428571,1.000000,0.436090
-1.000000,4.652482,7.475177,0.750000,0.558824,1.000000,0.494737
1.000000,4.947368,8.726316,0.000000,0.280000,1.000000,0.454545
-1.000000,4.177778,6.972222,1.000000,0.942308,1.000000,0.676692
1.000000,3.933824,5.389706,0.333333,0.632653,1.000000,0.376731
1.000000,4.592105,12.184211,0.000000,0.850000,3.000000,0.800000
0.000000,6.784211,4.389474,0.596774,0.250000,0.000000,0.714286
1.000000,5.191489,6.950355,0.500000,0.120000,1.000000,0.494737
-1.000000,4.823529,5.085973,0.557692,0.526316,1.000000,0.646199
1.000000,4.437500,7.847222,0.000000,0.911765,1.000000,0.582996
1.000000,4.649425,4.896552,0.775000,0.387097,1.000000,0.481994
0.000000,4.789744,4.374359,0.414286,0.560606,1.000000,0.540166
-1.000000,4.670455,6.965909,1.000000,0.490196,1.000000,0.617544
0.000000,4.040404,8.070707,0.000000,0.541667,1.000000,0.400810
1.000000,4.852518,5.571942,0.744681,0.632353,1.000000,0.770083
0.000000,6.565517,4.731034,0.419355,0.600000,0.000000,0.508772
1.000000,4.785185,6.140741,0.857143,0.318182,1.000000,0.444079
